T chla,Zea,DV chla,ButFuco,HexFuco,Allo,MV chlb,Neo,Viola,Fuco,chl c1+c2,chl c3,Perid
0.2119537572441432,0.0584692820585508,0.04421060675330467,0.016304624319836713,0.060898337231209576,0.006378866158138981,0.03353927147967968,0.002441344140229689,0.004253496572727199,0.02723179464189097,0.013864462802718216,0.017887066294267027,0.013149270920359873
0.2908336844065018,0.05506097267490982,0.03466730914060019,0.01863873071814176,0.07160770608541081,0.008377358236958326,0.039457020114924087,0.003856567097977132,0.005660985797738582,0.05217203333664188,0.03475116024032979,0.02580928648684374,0.011832806232650329
0.2267259256201311,0.04988823945614908,0.037993549449220135,0.017051904678888445,0.06592996579768237,0.006316312177054384,0.03449099240152656,0.0023571041781636007,0.004368430046811934,0.032669426857329244,0.022403137275642783,0.020357711032987964,0.012822221146228562
0.16400643462764272,0.04054444939371374,0.03655208742285265,0.013675785061899513,0.0544396444033,0.005486695032216255,0.028708988964137504,0.0018732558394499383,0.0038255398150753295,0.009631603098596241,0.007721908954805522,0.015229891371536356,0.01097307081400223
0.2361953701809415,0.047888593927325626,0.0425648672040069,0.017242957689654927,0.0672558747908042,0.007205509103669445,0.03392975170483484,0.002820348884953747,0.00470657288917138,0.028249389389958458,0.022722595159786613,0.02284024612404107,0.010885665167358779
0.20518774479841456,0.06009116436587592,0.056462877564490324,0.017558616832784167,0.06523769807237345,0.005143321922216941,0.029910471469971334,0.0018688925950009327,0.003744753074228547,0.018982705348098816,0.018531563500230528,0.02147553114882097,0.011344906053721467
0.18759400251796066,0.0604077994743758,0.054987955578748623,0.016025440854279004,0.05824433023917943,0.004431683296058421,0.03020548587850777,0.001491747073559562,0.0031762847622366034,0.012427385529848218,0.014652443202692784,0.018662649139212503,0.012165646915614923
0.20957572283336134,0.06235740707027439,0.04636611975666981,0.015886534022702854,0.06055582242058738,0.005243415928047439,0.030950475123642948,0.0017801181484880082,0.0037869494362889,0.022944944405433407,0.01953055299775874,0.017101444854466484,0.012574580828044595
0.175804886477834,0.05805738327191018,0.042825324680501875,0.014407858540658871,0.04998868812497334,0.00448164655184549,0.028179960703047627,0.001432699525001596,0.0033000246346776042,0.02194804889388431,0.011809524189902366,0.01531549365166775,0.013119733467948959
0.16435273705317954,0.05496173997720892,0.041268712840927646,0.015046328905858133,0.05883849135642387,0.0042012851327339115,0.02576866701749013,0.0014139223598182635,0.003207868028756179,0.02228679921626923,0.013725340342681271,0.01419792343201173,0.012099955738892679
0.1968323859246044,0.05602224645051876,0.03943839822618499,0.0158303180597776,0.060120851743645815,0.005621264934449742,0.030834416983049395,0.0020975436434324223,0.003929704231423687,0.02473401930952021,0.0183747815095359,0.01641464139112892,0.011338928806879391
0.2161342270082134,0.05540807624613247,0.04314396165564219,0.01617134616393822,0.06053885629258447,0.006596883026754057,0.03586867004193132,0.0026779187426183527,0.005088780152903647,0.02332091890125366,0.017011909597573073,0.017679129792405802,0.011973918995993848
0.21861533731747546,0.055594787925449696,0.049873426417945885,0.01581111446841612,0.06181521945734878,0.006591377705761851,0.035809056297788855,0.0026433894871541663,0.005068436595712732,0.022377282778220563,0.016688666261733424,0.01946471406608945,0.012313424461300505
0.38356769949990155,0.05788705768847953,0.036606734688805646,0.023401836676773726,0.09181864384952412,0.011654695252857821,0.04898064248810989,0.004939251575536255,0.007731034117650597,0.06939975297420083,0.04515001034227241,0.03580324254339495,0.014270046905065129
0.3833616656864999,0.05081553692990799,0.03236055580449,0.023770293162442543,0.09478498036173523,0.011656710262151725,0.050331172971821755,0.005105822863570029,0.007895515992331991,0.0699599564619183,0.04924306498745612,0.03629977320577614,0.013873834871729697
0.3724981567613751,0.05108652792114392,0.03375705700459412,0.02385088369798162,0.0950307747065679,0.012155822820859795,0.05331274188652818,0.0055921648961828494,0.00859919662922138,0.06409732274572383,0.04568869487744427,0.03606606712302981,0.013902484808878726
0.30764817840357794,0.05764014325443578,0.03832647485460911,0.020793492819928955,0.0835600893986499,0.009232520182800524,0.04393295953873845,0.0039028840652039322,0.0067566373741079705,0.04920960563268022,0.033308883438418486,0.028556450154562436,0.014669050923786307
0.2548691332035534,0.06076397293971421,0.04104431257124117,0.018178013809572048,0.06689176967932016,0.007133063013984687,0.03851865398387233,0.002488355457724533,0.005214421738065229,0.03685305104618466,0.024726540639805922,0.022649173945926325,0.014096902245304306
0.3140346425876248,0.05904675491547978,0.037741694434434446,0.022474428803852045,0.08581153372414789,0.008811830985289277,0.0421640917146128,0.003574702020176958,0.006306405596500945,0.056628425689763284,0.039656274618030944,0.02951641722661682,0.014269572016399914
0.2818122391793058,0.062071431116953936,0.041877259290396415,0.019983444848711285,0.07449969357952263,0.008278198601050297,0.03969293939324868,0.003425864265309872,0.005486026747778877,0.039348313784461214,0.02877840154400756,0.02332765488511428,0.01328978964322355
0.3419115412594346,0.06074782496224028,0.03849622898116359,0.02189736605406877,0.08455835969701908,0.010569201152054702,0.04809893130893711,0.004795633778544091,0.007311839275602935,0.06207621231840241,0.040527282152685196,0.030654632951384132,0.013227819828575915
0.30580163948262895,0.06179924588862756,0.038666660514394574,0.02054664827427673,0.08005925908297643,0.008930402704716709,0.04211059863782024,0.0037968628072830996,0.006331854903159883,0.049389281963249654,0.03491210886042913,0.027463096417987245,0.012640250311407699
